date,ticker,Adj Close,Close,High,Low,OBV,Open,Volume,bbands_low,bbands_mid,bbands_up,bbp,buy_minus_sell,close_nld,close_pct_change_d,close_volatility_10d,close_volatility_30d,close_volatility_75d,longSMA_200,ma10,ma30,macd,macd_hist,macd_signal,rsi,rsi_14,shortSMA_14,sig_bbpBuy,sig_bbpSell,sig_rsiBuy,sig_rsiSell,sig_smaBuy,sig_smaSell,sig_stochBuy,sig_stochSell,slowd,slowk,sum_buy,sum_sell
2016-08-26,MTX,69.80589294433594,70.7300033569336,72.0,70.01000213623047,96800.0,71.05000305175781,137300,,,,,0,101.15847426945163,-0.0021161667931236527,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-26,SAP,82.51595306396484,87.2699966430664,88.55000305175781,86.87999725341797,-57600.0,87.58000183105469,868900,,,,,0,99.89697348139156,-0.0013731862618167057,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-29,ALV,69.5060043334961,77.03170013427734,77.25504302978516,76.33285522460938,197800.0,76.39048767089844,312500,,,,,0,100.46983511490093,0.006874514285987843,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-29,DPW,688.0,688.0,728.0,680.0,100.0,688.0,0,,,,,0,106.17283950617285,0.023809523809523725,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-29,DTE,80.59725189208984,93.5199966430664,93.70999908447266,92.91000366210938,1397900.0,92.91000366210938,848900,,,,,0,98.51469118552978,0.010044284933135916,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-29,HEI,35.092655181884766,35.374080657958984,35.61983871459961,35.327999114990234,-1447400.0,35.327999114990234,473100,,,,,0,93.06304170759601,0.00028963095299472386,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-29,LIN,112.26746368408203,122.25,122.7699966430664,121.9000015258789,1484100.0,121.9000015258789,727700,,,,,0,100.13105386756385,0.0035298005766950524,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-29,MRK,55.97678756713867,63.0099983215332,63.290000915527344,62.63999938964844,12904800.0,62.91999816894531,5575800,,,,,0,100.44635546204388,0.0025457414685219337,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-29,MTX,71.07902526855469,72.0199966430664,72.19000244140625,70.52999877929688,244400.0,70.73999786376953,147600,,,,,0,103.00343039061148,0.018238275482936883,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-29,SAP,82.44977569580078,87.19999694824219,87.44000244140625,86.66000366210938,-782600.0,86.66999816894531,725000,,,,,0,99.81684562615443,-0.0008021049331595753,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-30,ALV,69.5580062866211,77.08934020996094,77.57925415039062,76.73631286621094,596100.0,77.46397399902344,398300,,,,,0,100.54501311161977,0.0007482643584799664,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-30,DPW,704.0,704.0,728.0,664.0,100.0,720.0,0,,,,,0,108.64197530864197,0.023255813953488413,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-30,DTE,79.70957946777344,92.48999786376953,93.98999786376953,92.33000183105469,851800.0,93.63999938964844,546100,,,,,0,97.42968246754212,-0.01101367425437394,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-30,HEI,34.74726867675781,35.02592086791992,35.02592086791992,34.519039154052734,-1812600.0,34.65727996826172,365200,,,,,0,92.14709397245613,-0.009842228647735318,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-30,LIN,112.51541900634766,122.5199966430664,122.91000366210938,122.05000305175781,2138100.0,122.44000244140625,654000,,,,,0,100.35219945783741,0.002208561497475614,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-30,MRK,55.71027755737305,62.709999084472656,63.029998779296875,62.5099983215332,6726800.0,62.959999084472656,6178000,,,,,0,99.968116598263,-0.004761137042563979,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-30,MTX,70.1710433959961,71.0999984741211,72.51000213623047,70.87999725341797,112200.0,71.83999633789062,132200,,,,,0,101.68764350125494,-0.01277420455189493,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-30,SAP,83.9058837890625,88.73999786376953,88.98999786376953,88.52999877929688,-62600.0,88.69999694824219,720000,,,,,0,101.57966717465253,0.017660561575953082,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-31,ALV,69.02494049072266,76.4985580444336,77.4351577758789,76.21037292480469,137100.0,77.03170013427734,459000,,,,,0,99.77447596060415,-0.007663603864273449,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-31,DPW,672.0,672.0,712.0,664.0,100.0,704.0,0,,,,,0,103.7037037037037,-0.045454545454545414,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-31,DTE,80.06293487548828,92.9000015258789,93.04000091552734,92.23999786376953,1941300.0,92.58999633789062,1089500,,,,,0,97.86158351124939,0.0044329513631655715,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-31,HEI,34.51869583129883,34.7955207824707,34.964481353759766,34.718719482421875,-2111300.0,34.923519134521484,298700,,,,,0,91.54095149856629,-0.006577987951210229,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-31,LIN,112.07461547851562,122.04000091552734,122.47000122070312,121.4000015258789,1293500.0,122.3499984741211,844600,,,,,0,99.95905035313056,-0.003917692953725904,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-31,MRK,55.781349182128906,62.790000915527344,63.119998931884766,62.41999816894531,15587300.0,63.08000183105469,8860500,,,,,0,100.095650205211,0.0012757428196885634,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-31,MTX,69.6479721069336,70.56999969482422,71.06999969482422,69.83000183105469,-42500.0,70.76000213623047,154700,,,,,0,100.92963607394314,-0.007454272723926736,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-08-31,SAP,83.17782592773438,87.97000122070312,88.19999694824219,87.5999984741211,-552700.0,87.87999725341797,490100,,,,,0,100.69826076704409,-0.008676996412017912,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-01,ALV,68.77791595458984,76.22478485107422,77.12535858154297,75.57637023925781,-416000.0,76.7219009399414,553100,,,,,0,99.41740286540114,-0.0035788020108870056,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-01,DPW,616.0,616.0,680.0,600.0,100.0,672.0,0,,,,,0,95.06172839506173,-0.08333333333333337,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-01,DTE,79.46826171875,92.20999908447266,92.91000366210938,91.97000122070312,1063400.0,92.75,877900,,,,,0,97.13472957762666,-0.007427367385069772,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-01,HEI,34.83869934082031,35.118080139160156,35.17951965332031,34.64704132080078,-1815300.0,34.80575942993164,296000,,,,,0,92.38954895485134,0.00927014022023065,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-01,LIN,112.81848907470703,122.8499984741211,123.0,121.94000244140625,2517800.0,122.2699966430664,1224300,,,,,0,100.62249337294362,0.006637148086834355,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-01,MRK,55.87907409667969,62.900001525878906,62.97999954223633,62.38999938964844,22132000.0,62.70000076293945,6544700,,,,,0,100.27100587419599,0.0017518810120666917,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-01,MTX,70.3980484008789,71.33000183105469,71.37000274658203,69.76000213623047,54500.0,70.7300033569336,97000,,,,,0,102.01659567939694,0.010769479091923717,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-01,SAP,83.65059661865234,88.47000122070312,88.52999877929688,87.91999816894531,59400.0,88.27999877929688,612100,,,,,0,101.27060508538965,0.00568375574697999,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-02,ALV,68.75841522216797,76.20317077636719,76.23919677734375,75.45388793945312,-932100.0,75.720458984375,516100,,,,,0,99.38921236047665,-0.00028355704446081376,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-02,DPW,624.0,624.0,656.0,624.0,100.0,640.0,0,,,,,0,96.29629629629629,0.01298701298701288,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-02,DTE,80.32147979736328,93.19999694824219,93.38999938964844,92.0199966430664,1901300.0,92.23999786376953,837900,,,,,0,98.17760102036019,0.0107363395900546,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-02,HEI,35.17900466918945,35.46112060546875,35.59423828125,35.18463897705078,-1548500.0,35.31264114379883,266800,,,,,0,93.29202864138098,0.009768201022073209,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-02,LIN,113.36029815673828,123.44000244140625,123.66999816894531,122.9000015258789,3007400.0,123.04000091552734,489600,,,,,0,101.10574669834489,0.004802637155990164,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-02,MRK,55.95014190673828,62.97999954223633,63.27000045776367,62.59000015258789,29745200.0,62.59000015258789,7613200,,,,,0,100.39853340000693,0.0012718285280883812,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-02,MTX,71.56263732910156,72.51000213623047,72.54000091552734,71.33000183105469,159600.0,71.9800033569336,105100,,,,,0,103.70423918065188,0.01654283295787118,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-02,SAP,84.75685119628906,89.63999938964844,89.80999755859375,89.08999633789062,595400.0,89.31999969482422,536000,,,,,0,102.60988869433079,0.013224801094176009,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0
2016-09-06,ALV,69.38900756835938,76.90201568603516,76.90922546386719,76.37608337402344,-583500.0,76.53458404541016,348600,,,,,0,100.30069208535404,0.00917081143144105,,,,,,,,,,,,,0,0,0,0,0,0,0,0,39.71341766238016,45.254595965488456,0,0
2016-09-06,DPW,592.0,592.0,640.0,552.0,100.0,640.0,0,,,,,0,91.35802469135803,-0.05128205128205132,,,,,,,,,,,,,0,0,0,0,0,0,0,0,27.020202020202017,17.99242424242424,0,0
2016-09-06,DTE,81.14881896972656,94.16000366210938,94.80000305175781,93.47000122070312,2719100.0,93.55000305175781,817800,,,,,0,99.18887955273247,0.010300501559032504,,,,,,,,,,,,,0,0,0,0,0,0,0,0,29.160329393525718,48.27187619800366,0,0
2016-09-06,HEI,34.660919189453125,34.938880920410156,35.88608169555664,34.65216064453125,-2105600.0,35.49184036254883,557100,,,,,0,91.91810703867117,-0.014727106085250297,,,,,,,,,,,,,0,0,0,0,0,0,0,0,35.724011868486095,49.02757667759761,0,0
2016-09-06,LIN,112.87059783935547,122.16000366210938,123.36000061035156,121.81999969482422,2220200.0,122.80000305175781,787200,,,,,0,100.05734075380346,-0.010369400145665564,,,,,,,,,,,,,0,0,0,0,0,0,0,0,59.80284187680986,63.7948969197686,0,0
2016-09-06,MRK,56.181121826171875,63.2400016784668,63.470001220703125,62.77000045776367,37675500.0,62.9900016784668,7930300,,,,,0,100.81301154145088,0.004128328645923496,,,,,,,,,,,,,0,0,0,0,0,0,0,0,60.82715968707689,69.70806091067341,0,0
2016-09-06,MTX,66.73651885986328,67.62000274658203,72.0,66.7699966430664,-303000.0,72.0,462600,,,,,0,96.71053277660866,-0.06743896353031675,,,,,,,,,,,,,0,0,0,0,0,0,0,0,56.96438628839004,56.91442292072753,0,0
2016-09-06,SAP,85.47545623779297,90.4000015258789,90.5,89.9000015258789,1132500.0,90.22000122070312,537100,,,,,0,103.47985450353478,0.008478381764895904,,,,,,,,,,,,,0,0,0,0,0,0,0,0,80.05805342109767,89.61249760440565,0,0
2016-09-07,ALV,70.16259002685547,77.75936889648438,78.01152801513672,77.22622680664062,265100.0,77.9250717163086,848600,,,,,0,101.41890881351807,0.011148644190933865,,,,,76.74927978515625,,,,,,,,0,0,0,0,0,0,0,0,47.388897409034115,64.51022838297484,0,0
2016-09-07,DPW,640.0,640.0,680.0,560.0,200.0,560.0,100,,,,,0,98.76543209876543,0.08108108108108114,,,,,652.0,,,,,,,,0,0,0,0,0,0,0,0,24.229797979797976,32.15909090909091,0,0
2016-09-07,DTE,81.47630310058594,94.54000091552734,94.63999938964844,93.44999694824219,3724600.0,94.05000305175781,1005500,,,,,0,99.58917161235154,0.00403565461596167,,,,,93.56999969482422,,,,,,,,0,0,0,0,0,0,0,0,51.19408344343873,76.36294176989476,0,0
2016-09-07,HEI,34.9504280090332,35.23072052001953,35.3177604675293,34.744319915771484,-1333800.0,35.00032043457031,771800,,,,,0,92.68588616749113,0.008352860535921991,,,,,35.6039680480957,,,,,,,,0,0,0,0,0,0,0,0,48.21878265285128,54.466867701596215,0,0
2016-09-07,LIN,112.94451904296875,122.23999786376953,122.5199966430664,121.4000015258789,2951500.0,121.86000061035156,731300,,,,,0,100.12286143859303,0.0006548313626562052,,,,,122.44499969482422,,,,,,,,0,0,0,0,0,0,0,0,60.07687805251323,53.45087771776576,0,0
2016-09-07,MRK,55.8524169921875,62.869998931884766,63.4900016784668,62.599998474121094,29007400.0,63.310001373291016,8668100,,,,,0,100.22317773102193,-0.005850770663531124,,,,,62.839999771118165,,,,,,,,0,0,0,0,0,0,0,0,64.71055975322798,62.63182492886764,0,0
2016-09-07,MTX,68.09848022460938,69.0,69.6500015258789,67.11000061035156,-79500.0,67.30000305175781,223500,,,,,0,98.68421311064346,0.02040812181847662,,,,,70.56800003051758,,,,,,,,0,0,0,0,0,0,0,0,57.34095547406037,50.76686019093405,0,0
2016-09-07,SAP,85.8725814819336,90.81999969482422,91.0,90.36000061035156,1753800.0,90.7699966430664,621300,,,,,0,103.96062163495759,0.0046459973656647335,,,,,88.5259994506836,,,,,,,,0,0,0,0,0,0,0,0,87.02303275039115,95.2869588656232,0,0
2016-09-08,ALV,69.88304901123047,77.44956970214844,78.11959838867188,77.28385925292969,-95000.0,78.07637023925781,360100,,,,,0,101.01484822652071,-0.003984075471964665,0.019310587659218593,,,,76.82708969116212,,,,,,,,0,0,0,0,0,0,0,0,62.49286402310096,77.71376772083956,0,0
2016-09-08,DPW,640.0,640.0,680.0,544.0,200.0,656.0,0,,,,,0,98.76543209876543,0.0,0.14998251344459357,,,,651.2,,,,,,,,0,0,0,0,0,0,0,0,33.19667260843731,49.43850267379679,0,0
2016-09-08,DTE,81.44184112548828,94.5,94.83000183105469,93.86000061035156,2773100.0,94.06999969482422,951500,,,,,0,99.5470343370974,-0.0004231110126927673,0.037543762302551964,,,,93.52699966430664,,,,,,,,0,0,0,0,0,0,0,0,70.06264192466053,85.55310780608318,0,0
2016-09-08,HEI,34.94027328491211,35.220481872558594,35.880958557128906,35.01055908203125,-1817300.0,35.297279357910156,483500,,,,,0,92.65895007027069,-0.000290617032800089,0.05342173437729348,,,,35.324928283691406,,,,,,,,0,0,0,0,0,0,0,0,48.28704412732148,41.366688002770616,0,0
2016-09-08,LIN,111.4015121459961,120.56999969482422,122.41999816894531,120.38999938964844,1919400.0,122.2699966430664,1032100,,,,,0,98.75501950310512,-0.013661634474228634,0.024455251575988195,,,,122.29300003051758,,,,,,,,0,0,0,0,0,0,0,0,47.5233065166747,25.324144912489754,0,0
2016-09-08,MRK,56.181121826171875,63.2400016784668,63.290000915527344,62.33000183105469,38193700.0,62.45000076293945,9186300,,,,,0,100.81301154145088,0.005885203640338954,0.015974600468102444,,,,62.890999984741214,,,,,,,,0,0,0,0,0,0,0,0,66.42310488518821,66.92942881602357,0,0
2016-09-08,MTX,67.73331451416016,68.62999725341797,69.37999725341797,68.54000091552734,-207700.0,69.0,128200,,,,,0,98.15503296723442,-0.00536235864611645,0.08235010356641201,,,,70.43899993896484,,,,,,,,0,0,0,0,0,0,0,0,45.40657908635948,28.538454147416882,0,0
2016-09-08,SAP,84.66231536865234,89.54000091552734,90.5199966430664,89.5,696300.0,90.37999725341797,1057500,,,,,-1,102.49542157731793,-0.014093798542148872,0.030298178130207833,,,,88.74399948120117,,,,,,,,0,0,0,0,0,0,0,1,88.72816491500352,81.28503827498173,0,1
2016-09-09,ALV,68.33586120605469,75.73487091064453,77.31988525390625,75.7060546875,-624200.0,77.11095428466797,529200,,,,,0,98.77842472095331,-0.022139552202784407,0.030247998945785164,,,,76.73991394042969,,,,,,,,0,0,0,0,0,0,0,0,66.91316517672932,58.515499426373566,0,0
2016-09-09,DPW,600.0,600.0,672.0,600.0,200.0,672.0,0,,,,,0,92.5925925925926,-0.0625,0.15896652857513324,,,,644.8,,,,,,,,0,0,0,0,0,0,0,0,45.72860962566845,55.588235294117645,0,0
2016-09-09,DTE,78.42547607421875,91.0,94.08999633789062,90.94999694824219,1659600.0,94.08999633789062,1113500,,,,,0,95.86010713942711,-0.03703703703703709,0.05215335302777222,,,,93.1109992980957,,,,,,,,0,0,0,0,0,0,0,0,74.03455708464449,60.18762167795555,0,0
2016-09-09,HEI,34.34092330932617,34.6163215637207,35.102718353271484,34.585601806640625,-2011800.0,35.03104019165039,194500,,,,,0,91.06950958238612,-0.01715366391135642,0.04634455545099991,,,,35.11449661254883,,,,,,,,0,0,0,0,0,0,0,0,42.583470529785295,31.916855884989058,0,0
2016-09-09,LIN,108.48182678222656,117.41000366210938,120.23999786376953,117.41000366210938,545900.0,120.23999786376953,1373500,,,,,0,96.16676810864249,-0.02620880849890639,0.03275838248496721,,,,121.73000030517578,,,,,,,,0,0,0,0,0,0,0,0,30.979686977574058,14.164038302466663,0,0
2016-09-09,MRK,55.514835357666016,62.4900016784668,62.709999084472656,62.31999969482422,25606200.0,62.689998626708984,12587500,,,,,0,99.61741134143013,-0.011859582227926713,0.019250199904942505,,,,62.90800018310547,,,,,,,,0,0,0,0,0,0,0,0,58.36648054721196,45.53818789674468,0,0
2016-09-09,MTX,64.31851959228516,65.16999816894531,67.7699966430664,65.13999938964844,-381600.0,67.61000061035156,173900,,,,,0,93.20652156122382,-0.0504152589675404,0.09337385282657554,,,,69.86800003051758,,,,,,,,0,0,0,0,0,0,0,0,34.356136695584425,23.763095748402364,0,0
2016-09-09,SAP,82.86579895019531,87.63999938964844,88.72000122070312,87.5999984741211,-514200.0,88.63999938964844,1210500,,,,,0,100.32051142094853,-0.02121958349845654,0.038557961149647726,,,,88.76899948120118,,,,,,,,0,0,0,0,0,0,0,0,75.35509162949928,49.493277747892904,0,0
2016-09-12,ALV,69.06395721435547,76.54178619384766,76.77233123779297,74.78385925292969,-160800.0,74.84870147705078,463400,,,,,0,99.83085697045311,0.01065447492681626,0.03244302202242479,,,,76.74351654052734,,,,,,,,0,0,0,0,0,0,0,0,60.75479183029768,46.035108343679894,0,0
2016-09-12,DPW,632.0,632.0,664.0,584.0,200.0,632.0,0,,,,,0,97.53086419753086,0.05333333333333323,0.17000079231824486,,,,640.8,,,,,,,,0,0,0,0,0,0,0,0,54.61675579322638,58.823529411764696,0,0
2016-09-12,DTE,79.7699203491211,92.55999755859375,92.80000305175781,90.91999816894531,2854100.0,91.16000366210938,1194500,,,,,0,97.50342069002099,0.017142830314216928,0.049445778297730496,,,,93.10799942016601,,,,,,,,0,0,0,0,0,0,0,0,63.212897922176325,43.89796428249027,0,0
2016-09-12,HEI,34.78281784057617,35.06175994873047,35.29216003417969,34.52928161621094,-1581100.0,34.667518615722656,430700,,,,,0,92.24138034853142,0.01286787171160908,0.03434595890053892,,,,35.0842887878418,,,,,,,,0,0,0,0,0,0,0,0,34.19322200051099,29.296122113773297,0,0
2016-09-12,LIN,109.51664733886719,118.52999877929688,119.30000305175781,115.61000061035156,5314100.0,116.08000183105469,4768200,,,,,0,97.08412018562007,0.009539179646145923,0.034969003379340315,,,,121.40100021362305,,,,,,,,0,0,0,0,0,0,0,0,17.958862399751183,14.38840398429714,0,0
2016-09-12,MRK,56.13670349121094,63.189998626708984,63.4900016784668,61.90999984741211,36235700.0,62.0,10629500,,,,,0,100.73329999653984,0.011201743149950927,0.020666093757296958,,,,62.942000198364255,,,,,,,,0,0,0,0,0,0,0,0,56.821518854004374,57.99693984924488,0,0
2016-09-12,MTX,66.06539154052734,66.94000244140625,67.0,64.12000274658203,-203000.0,64.30000305175781,178600,,,,,0,95.7379922689091,0.027159802396685917,0.09977956470808416,,,,69.48899993896484,,,,,,,,0,0,0,0,0,0,0,0,25.036948639959373,22.809296024058884,0,0
2016-09-12,SAP,83.92478942871094,88.76000213623047,88.80999755859375,87.27999877929688,375000.0,87.37999725341797,889200,,,,,0,101.60256583802382,0.012779584144021694,0.04040710970064852,,,,88.91800003051758,,,,,,,,0,0,0,0,0,0,0,0,53.9882143311771,31.186326970656662,0,0
2016-09-13,ALV,67.1007308959961,74.36599731445312,75.79971313476562,73.9985580444336,-763000.0,75.55475616455078,602200,,,,,0,96.99304929417762,-0.02842615762694889,0.04203378590495752,,,,76.47694625854493,,,,,,,76.54178728376117,0,0,0,0,0,0,0,0,42.86760161312793,24.05219706933032,0,0
2016-09-13,DPW,600.0,600.0,624.0,544.0,200.0,600.0,0,,,,,0,92.5925925925926,-0.05063291139240511,0.17235844362131725,,,,632.0,,,,,,,642.2857142857143,0,0,0,0,0,0,0,0,54.47712418300653,49.019607843137244,0,0
2016-09-13,DTE,78.72711944580078,91.3499984741211,92.38999938964844,90.61000061035156,1830400.0,92.38999938964844,1023700,,,,,0,96.22879825182146,-0.013072592009379491,0.04967249750326881,,,,92.89099960327148,,,,,,,93.22214235578265,0,0,0,0,0,0,0,0,41.44718479526968,20.255968425363235,0,0
2016-09-13,HEI,34.660919189453125,34.938880920410156,35.297279357910156,34.84672164916992,-1846300.0,34.88768005371094,265200,,,,,0,91.91810703867117,-0.0035046451889464425,0.03442118220719405,,,,35.04076881408692,,,,,,,35.41979462759836,0,0,0,0,0,0,0,0,28.394369497360753,23.970130493319896,0,0
2016-09-13,LIN,109.02694702148438,118.0,120.06999969482422,116.0199966430664,1738400.0,117.4000015258789,3575700,,,,,1,96.6500151850514,-0.004471431576437701,0.03429961303818635,,,,120.97600021362305,,,,,,,121.35428564889091,0,0,0,0,0,0,1,0,17.54692087587922,24.08832034087386,1,0
